Fecha,Nombre Embalse,Volumen Útil Diario Energía kWh,Volumen Máximo Util Gwh
2017-01-27,RIOGRANDE2,426166000,560.59
2017-01-27,SAN LORENZO,384401100,422.91
2017-01-27,TRONERAS,47363700,71
2017-01-27,URRA1,134855300,158.45
2017-01-27,AGREGADO BOGOTA,1512726800,3763.5
2017-01-27,BETANIA,92892400,124.66
2017-01-27,EL QUIMBO,712211200,1113.81
2017-01-27,MUNA,39736200,57.6
2017-01-27,PRADO,57308100,57.2
2017-01-27,TOPOCORO,872662800,1003.3
2017-01-27,CHUZA,806316100,980.6
2017-01-27,ESMERALDA,767346800,1112.97
2017-01-27,GUAVIO,1352185300,2091.46
2017-01-27,ALTOANCHICAYA,12269300,36.88
2017-01-27,CALIMA1,147598900,217.04
2017-01-27,SALVAJINA,155443700,171.82
2017-01-28,AMANI,210328100,246.13
2017-01-28,MIRAFLORES,274966400,313.1
2017-01-28,PENOL,3413565000,4078.46
2017-01-28,PLAYAS,96524700,96.35
2017-01-28,PORCE II,99685100,130.14
2017-01-28,PORCE III,70742100,117.29
2017-01-28,PUNCHINA,28273200,65.12
2017-01-28,RIOGRANDE2,425064700,560.59
2017-01-28,SAN LORENZO,389992300,422.91
2017-01-28,TRONERAS,43375700,71
2017-01-28,URRA1,134334200,158.45
2017-01-28,AGREGADO BOGOTA,1512726800,3763.5
2017-01-28,BETANIA,99750700,124.66
2017-01-28,EL QUIMBO,712516300,1113.81
2017-01-28,MUNA,40055200,57.6
2017-01-28,PRADO,57308100,57.2
2017-01-28,TOPOCORO,864048600,1003.3
2017-01-28,CHUZA,803436200,980.6
2017-01-28,ESMERALDA,762495300,1112.97
2017-01-28,GUAVIO,1338356400,2091.46
2017-01-28,ALTOANCHICAYA,11443200,36.88
2017-01-28,CALIMA1,146946200,217.04
2017-01-28,SALVAJINA,152656800,171.82
2017-01-29,AMANI,203282400,246.13
2017-01-29,MIRAFLORES,273486900,313.1
2017-01-29,PENOL,3399071800,4078.46
2017-01-29,PLAYAS,100459000,96.35
2017-01-29,PORCE II,92089400,130.14
2017-01-29,PORCE III,84368300,117.29
2017-01-29,PUNCHINA,47991600,65.12
2017-01-29,RIOGRANDE2,428694300,560.59
2017-01-29,SAN LORENZO,388119800,422.91
2017-01-29,TRONERAS,36677900,71
2017-01-29,URRA1,133745900,158.45
2017-01-29,AGREGADO BOGOTA,1510840200,3763.5
2017-01-29,BETANIA,99289500,124.66
2017-01-29,EL QUIMBO,702152000,1113.81
2017-01-29,MUNA,34040000,57.6
2017-01-29,PRADO,57308100,57.2
2017-01-29,TOPOCORO,851408100,1003.3
2017-01-29,CHUZA,800560700,980.6
2017-01-29,ESMERALDA,758775100,1112.97
2017-01-29,GUAVIO,1336977600,2091.46
2017-01-29,ALTOANCHICAYA,15105500,36.88
2017-01-29,CALIMA1,147319200,217.04
2017-01-29,SALVAJINA,149399400,171.82
2017-01-30,AMANI,204344500,246.13
2017-01-30,MIRAFLORES,271371400,313.1
2017-01-30,PENOL,3388967600,4078.46
2017-01-30,PLAYAS,100203600,96.35
2017-01-30,PORCE II,79067600,130.14
2017-01-30,PORCE III,84463700,117.29
2017-01-30,PUNCHINA,61354600,65.12
2017-01-30,RIOGRANDE2,422335300,560.59
2017-01-30,SAN LORENZO,410564100,422.91
2017-01-30,TRONERAS,48980600,71
2017-01-30,URRA1,133486600,158.45
2017-01-30,AGREGADO BOGOTA,1499106200,3763.5
2017-01-30,BETANIA,95291300,124.66
2017-01-30,EL QUIMBO,699105600,1113.81
2017-01-30,MUNA,39189300,57.6
2017-01-30,PRADO,57308100,57.2
2017-01-30,TOPOCORO,851408100,1003.3
2017-01-30,CHUZA,797211400,980.6
2017-01-30,ESMERALDA,749148800,1112.97
2017-01-30,GUAVIO,1319402000,2091.46
2017-01-30,ALTOANCHICAYA,13761400,36.88
2017-01-30,CALIMA1,147790600,217.04
2017-01-30,SALVAJINA,146111900,171.82
2017-01-31,AMANI,205662500,246.13
2017-01-31,MIRAFLORES,269057900,313.1
2017-01-31,PENOL,3373091400,4078.46
2017-01-31,PLAYAS,94670600,96.35
2017-01-31,PORCE II,88637300,130.14
2017-01-31,PORCE III,70729700,117.29
2017-01-31,PUNCHINA,51783600,65.12
2017-01-31,RIOGRANDE2,420827900,560.59
2017-01-31,SAN LORENZO,416946600,422.91
2017-01-31,TRONERAS,58985700,71
2017-01-31,URRA1,132950000,158.45
2017-01-31,AGREGADO BOGOTA,1498039900,3763.5
2017-01-31,BETANIA,90972900,124.66
2017-01-31,EL QUIMBO,694866900,1113.81
2017-01-31,MUNA,34814700,57.6
2017-01-31,PRADO,57308100,57.2
2017-01-31,TOPOCORO,851647200,1003.3
2017-01-31,CHUZA,793871200,980.6
2017-01-31,ESMERALDA,742360500,1112.97
2017-01-31,GUAVIO,1307123600,2091.46
2017-01-31,ALTOANCHICAYA,14377900,36.88
2017-01-31,CALIMA1,148256800,217.04
2017-01-31,SALVAJINA,142531800,171.82
2017-02-01,AMANI,209127000,246.13
2017-02-01,MIRAFLORES,266744400,313.1
2017-02-01,PENOL,3373445300,4078.46
2017-02-01,PLAYAS,87115900,96.35
2017-02-01,PORCE II,96896100,130.14
2017-02-01,PORCE III,64496400,117.29
2017-02-01,PUNCHINA,43426000,65.12
2017-02-01,RIOGRANDE2,418958200,560.59
2017-02-01,SAN LORENZO,422274100,422.91
2017-02-01,TRONERAS,51006600,71
2017-02-01,URRA1,132145000,158.45
2017-02-01,AGREGADO BOGOTA,1506128400,3763.5
2017-02-01,BETANIA,97640400,124.66
2017-02-01,EL QUIMBO,682343300,1113.81
2017-02-01,MUNA,27569200,57.6
2017-02-01,PRADO,56832500,57.2
2017-02-01,TOPOCORO,853314300,1003.3
2017-02-01,CHUZA,791014000,980.6
2017-02-01,ESMERALDA,734306600,1112.97
2017-02-01,GUAVIO,1294368400,2091.46
2017-02-01,ALTOANCHICAYA,12848900,36.88
2017-02-01,CALIMA1,148629700,217.04
2017-02-01,SALVAJINA,138831300,171.82
2017-02-02,AMANI,208743300,246.13
2017-02-02,MIRAFLORES,264229500,313.1
2017-02-02,PENOL,3357821300,4078.46
2017-02-02,PLAYAS,96614400,96.35
2017-02-02,PORCE II,87627000,130.14
2017-02-02,PORCE III,79275200,117.29
2017-02-02,PUNCHINA,32838700,65.12
2017-02-02,RIOGRANDE2,417022700,560.59
2017-02-02,SAN LORENZO,410300300,422.91
2017-02-02,TRONERAS,43733600,71
2017-02-02,URRA1,131333600,158.45
2017-02-02,AGREGADO BOGOTA,1490994900,3763.5
2017-02-02,BETANIA,104646400,124.66
2017-02-02,EL QUIMBO,668026600,1113.81
2017-02-02,MUNA,19640200,57.6
2017-02-02,PRADO,56040800,57.2
2017-02-02,TOPOCORO,850219400,1003.3
2017-02-02,CHUZA,787924500,980.6
2017-02-02,ESMERALDA,729244100,1112.97
2017-02-02,GUAVIO,1276307700,2091.46
2017-02-02,ALTOANCHICAYA,14119000,36.88
2017-02-02,CALIMA1,149101100,217.04
2017-02-02,SALVAJINA,134969500,171.82
2017-02-03,AMANI,207486500,246.13
2017-02-03,MIRAFLORES,262356900,313.1
2017-02-03,PENOL,3350719100,4078.46
2017-02-03,PLAYAS,97737300,96.35
2017-02-03,PORCE II,94776100,130.14
2017-02-03,PORCE III,65345000,117.29
2017-02-03,PUNCHINA,21750900,65.12
2017-02-03,RIOGRANDE2,448944100,560.59
2017-02-03,SAN LORENZO,402361700,422.91
2017-02-03,TRONERAS,42551300,71
2017-02-03,URRA1,130474500,158.45
2017-02-03,AGREGADO BOGOTA,1490994900,3763.5
2017-02-03,BETANIA,103785400,124.66
2017-02-03,EL QUIMBO,653691100,1113.81
2017-02-03,MUNA,27068000,57.6
2017-02-03,PRADO,55200500,57.2
2017-02-03,TOPOCORO,848556000,1003.3
2017-02-03,CHUZA,784365500,980.6
2017-02-03,ESMERALDA,718217900,1112.97
2017-02-03,GUAVIO,1255473200,2091.46
2017-02-03,ALTOANCHICAYA,15142500,36.88
2017-02-03,CALIMA1,149474100,217.04
2017-02-03,SALVAJINA,131107700,171.82
2017-02-04,AMANI,204283300,246.13
2017-02-04,MIRAFLORES,260273500,313.1
2017-02-04,PENOL,3343267000,4078.46
2017-02-04,PLAYAS,98928600,96.35
2017-02-04,PORCE II,76863400,130.14
2017-02-04,PORCE III,82367100,117.29
2017-02-04,PUNCHINA,24405300,65.12
2017-02-04,RIOGRANDE2,446583400,560.59
2017-02-04,SAN LORENZO,392392400,422.91
2017-02-04,TRONERAS,49357700,71
2017-02-04,URRA1,129674700,158.45
2017-02-04,AGREGADO BOGOTA,1489112900,3763.5
2017-02-04,BETANIA,102458200,124.66
2017-02-04,EL QUIMBO,637933400,1113.81
2017-02-04,MUNA,32171700,57.6
2017-02-04,PRADO,54415600,57.2
2017-02-04,TOPOCORO,835748800,1003.3
2017-02-04,CHUZA,780341800,980.6
2017-02-04,ESMERALDA,706980800,1112.97
2017-02-04,GUAVIO,1230633000,2091.46
2017-02-04,ALTOANCHICAYA,17732000,36.88
2017-02-04,CALIMA1,149852200,217.04
2017-02-04,SALVAJINA,128405500,171.82
2017-02-05,AMANI,200913400,246.13
2017-02-05,MIRAFLORES,258410500,313.1
2017-02-05,PENOL,3343775500,4078.46
2017-02-05,PLAYAS,97573600,96.35
2017-02-05,PORCE II,85725100,130.14
2017-02-05,PORCE III,75498300,117.29
2017-02-05,PUNCHINA,20598100,65.12
2017-02-05,RIOGRANDE2,436690000,560.59
2017-02-05,SAN LORENZO,379943800,422.91
2017-02-05,TRONERAS,55055300,71
2017-02-05,URRA1,128925200,158.45
2017-02-05,AGREGADO BOGOTA,1487235500,3763.5
2017-02-05,BETANIA,96280100,124.66
2017-02-05,EL QUIMBO,635633300,1113.81
2017-02-05,MUNA,42607000,57.6
2017-02-05,PRADO,53374000,57.2
2017-02-05,TOPOCORO,835277600,1003.3
2017-02-05,CHUZA,775383900,980.6
2017-02-05,ESMERALDA,695992900,1112.97
2017-02-05,GUAVIO,1205817300,2091.46
2017-02-05,ALTOANCHICAYA,20148900,36.88
2017-02-05,CALIMA1,150131900,217.04
2017-02-05,SALVAJINA,126586700,171.82
2017-02-06,AMANI,198182900,246.13
2017-02-06,MIRAFLORES,256547500,313.1
2017-02-06,PENOL,3539688100,4078.46
2017-02-06,PLAYAS,98688800,96.35
2017-02-06,PORCE II,95397100,130.14
2017-02-06,PORCE III,63626700,117.29
2017-02-06,PUNCHINA,28500700,65.12
2017-02-06,RIOGRANDE2,431166000,560.59
2017-02-06,SAN LORENZO,374721800,422.91
2017-02-06,TRONERAS,46993000,71
2017-02-06,URRA1,128002800,158.45
2017-02-06,AGREGADO BOGOTA,1480254300,3763.5
2017-02-06,BETANIA,88998700,124.66
2017-02-06,EL QUIMBO,633347300,1113.81
2017-02-06,MUNA,35908400,57.6
2017-02-06,PRADO,52491800,57.2
2017-02-06,TOPOCORO,820879500,1003.3
2017-02-06,CHUZA,772791000,980.6
2017-02-06,ESMERALDA,691429000,1112.97
2017-02-06,GUAVIO,1187977400,2091.46
2017-02-06,ALTOANCHICAYA,22343800,36.88
2017-02-06,CALIMA1,150510100,217.04
2017-02-06,SALVAJINA,124527300,171.82
2017-02-07,AMANI,194729500,246.13
2017-02-07,MIRAFLORES,254483200,313.1
2017-02-07,PENOL,3519186900,4078.46
2017-02-07,PLAYAS,95748800,96.35
2017-02-07,PORCE II,82942100,130.14
2017-02-07,PORCE III,79193000,117.29
2017-02-07,PUNCHINA,26316500,65.12
2017-02-07,RIOGRANDE2,425507500,560.59
2017-02-07,SAN LORENZO,375486600,422.91
2017-02-07,TRONERAS,40237700,71
2017-02-07,URRA1,127239200,158.45
2017-02-07,AGREGADO BOGOTA,1474603700,3763.5
2017-02-07,BETANIA,85305800,124.66
2017-02-07,EL QUIMBO,628212100,1113.81
2017-02-07,MUNA,28845200,57.6
2017-02-07,PRADO,51458200,57.2
2017-02-07,TOPOCORO,809605200,1003.3
2017-02-07,CHUZA,768562200,980.6
2017-02-07,ESMERALDA,686347400,1112.97
2017-02-07,GUAVIO,1166208200,2091.46
2017-02-07,ALTOANCHICAYA,19914600,36.88
2017-02-07,CALIMA1,150795000,217.04
2017-02-07,SALVAJINA,122730400,171.82
2017-02-08,AMANI,195585900,246.13
2017-02-08,MIRAFLORES,252227200,313.1
2017-02-08,PENOL,3498238300,4078.46
2017-02-08,PLAYAS,100689000,96.35
2017-02-08,PORCE II,90904600,130.14
2017-02-08,PORCE III,64895100,117.29
2017-02-08,PUNCHINA,31428100,65.12
2017-02-08,RIOGRANDE2,420252400,560.59
2017-02-08,SAN LORENZO,362616100,422.91
2017-02-08,TRONERAS,38106300,71
2017-02-08,URRA1,126427700,158.45
2017-02-08,AGREGADO BOGOTA,1469896400,3763.5
2017-02-08,BETANIA,77221500,124.66
2017-02-08,EL QUIMBO,625071800,1113.81
2017-02-08,MUNA,25792100,57.6
2017-02-08,PRADO,50430100,57.2
2017-02-08,TOPOCORO,794406200,1003.3
2017-02-08,CHUZA,763877700,980.6
2017-02-08,ESMERALDA,675225300,1112.97
2017-02-08,GUAVIO,1149466400,2091.46
2017-02-08,ALTOANCHICAYA,11307500,36.88
2017-02-08,CALIMA1,150981500,217.04
2017-02-08,SALVAJINA,119615200,171.82
2017-02-09,AMANI,200040300,246.13
2017-02-09,MIRAFLORES,250178900,313.1
2017-02-09,PENOL,3483712500,4078.46
2017-02-09,PLAYAS,92980300,96.35
2017-02-09,PORCE II,83053300,130.14
2017-02-09,PORCE III,76595200,117.29
2017-02-09,PUNCHINA,20082400,65.12
2017-02-09,RIOGRANDE2,410208700,560.59
2017-02-09,SAN LORENZO,365939300,422.91
2017-02-09,TRONERAS,43970100,71
2017-02-09,URRA1,125567300,158.45
2017-02-09,AGREGADO BOGOTA,1467590700,3763.5
2017-02-09,BETANIA,73080600,124.66
2017-02-09,EL QUIMBO,607957500,1113.81
2017-02-09,MUNA,17544100,57.6
2017-02-09,PRADO,49561400,57.2
2017-02-09,TOPOCORO,785092500,1003.3
2017-02-09,CHUZA,759202300,980.6
2017-02-09,ESMERALDA,670028600,1112.97
2017-02-09,GUAVIO,1131863500,2091.46
2017-02-09,ALTOANCHICAYA,6930000,36.88
2017-02-09,CALIMA1,151266400,217.04
2017-02-09,SALVAJINA,116825500,171.82
2017-02-10,AMANI,193867600,246.13
2017-02-10,MIRAFLORES,248143400,313.1
2017-02-10,PENOL,3464533300,4078.46
2017-02-10,PLAYAS,97864100,96.35
2017-02-10,PORCE II,69437600,130.14
2017-02-10,PORCE III,95198700,117.29
2017-02-10,PUNCHINA,30897200,65.12
2017-02-10,RIOGRANDE2,403439100,560.59
2017-02-10,SAN LORENZO,353016000,422.91
2017-02-10,TRONERAS,35271900,71
2017-02-10,URRA1,124692700,158.45
2017-02-10,AGREGADO BOGOTA,1462163400,3763.5
2017-02-10,BETANIA,80410100,124.66
2017-02-10,EL QUIMBO,591204600,1113.81
2017-02-10,MUNA,15037800,57.6
2017-02-10,PRADO,48594100,57.2
2017-02-10,TOPOCORO,769795600,1003.3
2017-02-10,CHUZA,757571000,980.6
2017-02-10,ESMERALDA,662952700,1112.97
2017-02-10,GUAVIO,1119135500,2091.46
2017-02-10,ALTOANCHICAYA,1689300,36.88
2017-02-10,CALIMA1,151831000,217.04
2017-02-10,SALVAJINA,115417000,171.82
2017-02-11,AMANI,193989900,246.13
2017-02-11,MIRAFLORES,246107800,313.1
2017-02-11,PENOL,3458220200,4078.46
2017-02-11,PLAYAS,90870900,96.35
2017-02-11,PORCE II,76973200,130.14
2017-02-11,PORCE III,80046900,117.29
2017-02-11,PUNCHINA,30123600,65.12
2017-02-11,RIOGRANDE2,400465600,560.59
2017-02-11,SAN LORENZO,354783000,422.91
2017-02-11,TRONERAS,38662400,71
2017-02-11,URRA1,124272200,158.45
2017-02-11,AGREGADO BOGOTA,1460071800,3763.5
2017-02-11,BETANIA,84726800,124.66
2017-02-11,EL QUIMBO,575132400,1113.81
2017-02-11,MUNA,2597400,57.6
2017-02-11,PRADO,47482200,57.2
2017-02-11,TOPOCORO,754125400,1003.3
2017-02-11,CHUZA,755237800,980.6
2017-02-11,ESMERALDA,652194900,1112.97
2017-02-11,GUAVIO,1109208700,2091.46
2017-02-11,ALTOANCHICAYA,4044600,36.88
2017-02-11,CALIMA1,152022600,217.04
2017-02-11,SALVAJINA,114640300,171.82
2017-02-12,AMANI,195463600,246.13
2017-02-12,MIRAFLORES,244283200,313.1
2017-02-12,PENOL,3456117200,4078.46
2017-02-12,PLAYAS,87260200,96.35
2017-02-12,PORCE II,85836300,130.14
2017-02-12,PORCE III,82117800,117.29
2017-02-12,PUNCHINA,37055400,65.12
2017-02-12,RIOGRANDE2,391805900,560.59
2017-02-12,SAN LORENZO,350510500,422.91
2017-02-12,TRONERAS,31392600,71
2017-02-12,URRA1,123761300,158.45
2017-02-12,AGREGADO BOGOTA,1459133100,3763.5
2017-02-12,BETANIA,85969400,124.66
2017-02-12,EL QUIMBO,559290100,1113.81
2017-02-12,MUNA,15493500,57.6
2017-02-12,PRADO,46475800,57.2
2017-02-12,TOPOCORO,738545800,1003.3
2017-02-12,CHUZA,753843400,980.6
2017-02-12,ESMERALDA,643393200,1112.97
2017-02-12,GUAVIO,1096134600,2091.46
2017-02-12,ALTOANCHICAYA,7361600,36.88
2017-02-12,CALIMA1,152400800,217.04
2017-02-12,SALVAJINA,115657700,171.82
2017-02-13,AMANI,196080900,246.13
2017-02-13,MIRAFLORES,241864200,313.1
2017-02-13,PENOL,3440940600,4078.46
2017-02-13,PLAYAS,84714000,96.35
2017-02-13,PORCE II,93913100,130.14
2017-02-13,PORCE III,70353100,117.29
2017-02-13,PUNCHINA,36160500,65.12
2017-02-13,RIOGRANDE2,383011700,560.59
2017-02-13,SAN LORENZO,346290600,422.91
2017-02-13,TRONERAS,26532200,71
2017-02-13,URRA1,123210500,158.45
2017-02-13,AGREGADO BOGOTA,1460810000,3763.5
2017-02-13,BETANIA,86720900,124.66
2017-02-13,EL QUIMBO,548212300,1113.81
2017-02-13,MUNA,28343900,57.6
2017-02-13,PRADO,45924500,57.2
2017-02-13,TOPOCORO,723966500,1003.3
2017-02-13,CHUZA,751054600,980.6
2017-02-13,ESMERALDA,640708500,1112.97
2017-02-13,GUAVIO,1083878000,2091.46
2017-02-13,ALTOANCHICAYA,7213600,36.88
2017-02-13,CALIMA1,152685700,217.04
2017-02-13,SALVAJINA,115562000,171.82
2017-02-14,AMANI,194607200,246.13
2017-02-14,MIRAFLORES,239854200,313.1
2017-02-14,PENOL,3421875300,4078.46
2017-02-14,PLAYAS,84269500,96.35
2017-02-14,PORCE II,77413700,130.14
2017-02-14,PORCE III,86113100,117.29
2017-02-14,PUNCHINA,35963300,65.12
2017-02-14,RIOGRANDE2,374826500,560.59
2017-02-14,SAN LORENZO,341094900,422.91
2017-02-14,TRONERAS,30475500,71
2017-02-14,URRA1,122511300,158.45
2017-02-14,AGREGADO BOGOTA,1457898100,3763.5
2017-02-14,BETANIA,85305800,124.66
2017-02-14,EL QUIMBO,541800300,1113.81
2017-02-14,MUNA,36181800,57.6
2017-02-14,PRADO,44976100,57.2
2017-02-14,TOPOCORO,710376500,1003.3
2017-02-14,CHUZA,747577700,980.6
2017-02-14,ESMERALDA,634994100,1112.97
2017-02-14,GUAVIO,1065632100,2091.46
2017-02-14,ALTOANCHICAYA,2749800,36.88
2017-02-14,CALIMA1,152970600,217.04
2017-02-14,SALVAJINA,113819800,171.82
2017-02-15,AMANI,195096600,246.13
2017-02-15,MIRAFLORES,237259500,313.1
2017-02-15,PENOL,3404709600,4078.46
2017-02-15,PLAYAS,80317700,96.35
2017-02-15,PORCE II,87066200,130.14
2017-02-15,PORCE III,74667500,117.29
2017-02-15,PUNCHINA,35356600,65.12
2017-02-15,RIOGRANDE2,364403300,560.59
2017-02-15,SAN LORENZO,339618000,422.91
2017-02-15,TRONERAS,38218200,71
2017-02-15,URRA1,121937300,158.45
2017-02-15,AGREGADO BOGOTA,1454348300,3763.5
2017-02-15,BETANIA,83821000,124.66
2017-02-15,EL QUIMBO,540467200,1113.81
2017-02-15,MUNA,28571800,57.6
2017-02-15,PRADO,43981800,57.2
2017-02-15,TOPOCORO,700229300,1003.3
2017-02-15,CHUZA,742947900,980.6
2017-02-15,ESMERALDA,624504800,1112.97
2017-02-15,GUAVIO,1046598700,2091.46
2017-02-15,ALTOANCHICAYA,2441500,36.88
2017-02-15,CALIMA1,153157100,217.04
2017-02-15,SALVAJINA,111278900,171.82
2017-02-16,AMANI,196019700,246.13
2017-02-16,MIRAFLORES,235067400,313.1
2017-02-16,PENOL,3384550100,4078.46
2017-02-16,PLAYAS,84895300,96.35
2017-02-16,PORCE II,86394100,130.14
2017-02-16,PORCE III,82464300,117.29
2017-02-16,PUNCHINA,32216800,65.12
2017-02-16,RIOGRANDE2,354244900,560.59
2017-02-16,SAN LORENZO,328224400,422.91
2017-02-16,TRONERAS,32217000,71
2017-02-16,URRA1,121182600,158.45
2017-02-16,AGREGADO BOGOTA,1447271400,3763.5
2017-02-16,BETANIA,81621100,124.66
2017-02-16,EL QUIMBO,539664500,1113.81
2017-02-16,MUNA,19913700,57.6
2017-02-16,PRADO,42895600,57.2
2017-02-16,TOPOCORO,694608500,1003.3
2017-02-16,CHUZA,739256800,980.6
2017-02-16,ESMERALDA,613440200,1112.97
2017-02-16,GUAVIO,1031314700,2091.46
2017-02-16,ALTOANCHICAYA,4278900,36.88
2017-02-16,CALIMA1,153348700,217.04
2017-02-16,SALVAJINA,108524800,171.82
2017-02-17,AMANI,196820500,246.13
2017-02-17,MIRAFLORES,232894400,313.1
2017-02-17,PENOL,3378326500,4078.46
2017-02-17,PLAYAS,73819700,96.35
2017-02-17,PORCE II,97022400,130.14
2017-02-17,PORCE III,68568500,117.29
2017-02-17,PUNCHINA,37419500,65.12
2017-02-17,RIOGRANDE2,346130900,560.59
2017-02-17,SAN LORENZO,332338800,422.91
2017-02-17,TRONERAS,41966500,71
2017-02-17,URRA1,120127400,158.45
2017-02-17,AGREGADO BOGOTA,1443735300,3763.5
2017-02-17,BETANIA,78411000,124.66
2017-02-17,EL QUIMBO,534055200,1113.81
2017-02-17,MUNA,19913700,57.6
2017-02-17,PRADO,41764800,57.2
2017-02-17,TOPOCORO,678941900,1003.3
2017-02-17,CHUZA,735802600,980.6
2017-02-17,ESMERALDA,602356500,1112.97
2017-02-17,GUAVIO,1012613700,2091.46
2017-02-17,ALTOANCHICAYA,5943500,36.88
2017-02-17,CALIMA1,153535200,217.04
2017-02-17,SALVAJINA,105658500,171.82
2017-02-18,AMANI,197560100,246.13
2017-02-18,MIRAFLORES,230133500,313.1
2017-02-18,PENOL,3359859200,4078.46
2017-02-18,PLAYAS,79374100,96.35
2017-02-18,PORCE II,87963800,130.14
2017-02-18,PORCE III,74607300,117.29
2017-02-18,PUNCHINA,27074900,65.12
2017-02-18,RIOGRANDE2,336122800,560.59
2017-02-18,SAN LORENZO,320365000,422.91
2017-02-18,TRONERAS,44328000,71
2017-02-18,URRA1,119105700,158.45
2017-02-18,AGREGADO BOGOTA,1440194600,3763.5
2017-02-18,BETANIA,77380700,124.66
2017-02-18,EL QUIMBO,527915400,1113.81
2017-02-18,MUNA,23787000,57.6
2017-02-18,PRADO,41227100,57.2
2017-02-18,TOPOCORO,675151200,1003.3
2017-02-18,CHUZA,732125200,980.6
2017-02-18,ESMERALDA,595069600,1112.97
2017-02-18,GUAVIO,990612900,2091.46
2017-02-18,ALTOANCHICAYA,7682200,36.88
2017-02-18,CALIMA1,153726900,217.04
2017-02-18,SALVAJINA,104958400,171.82
2017-02-19,AMANI,198182900,246.13
2017-02-19,MIRAFLORES,227589900,313.1
2017-02-19,PENOL,3352712200,4078.46
2017-02-19,PLAYAS,80707600,96.35
2017-02-19,PORCE II,87066200,130.14
2017-02-19,PORCE III,82073700,117.29
2017-02-19,PUNCHINA,44032700,65.12
2017-02-19,RIOGRANDE2,326134500,560.59
2017-02-19,SAN LORENZO,308206600,422.91
2017-02-19,TRONERAS,40694700,71
2017-02-19,URRA1,118063400,158.45
2017-02-19,AGREGADO BOGOTA,1436043200,3763.5
2017-02-19,BETANIA,79688400,124.66
2017-02-19,EL QUIMBO,520311100,1113.81
2017-02-19,MUNA,12850500,57.6
2017-02-19,PRADO,40497600,57.2
2017-02-19,TOPOCORO,660274700,1003.3
2017-02-19,CHUZA,727764300,980.6
2017-02-19,ESMERALDA,583659900,1112.97
2017-02-19,GUAVIO,970729300,2091.46
2017-02-19,ALTOANCHICAYA,9371600,36.88
2017-02-19,CALIMA1,154011800,217.04
2017-02-19,SALVAJINA,104165200,171.82
2017-02-20,AMANI,191359600,246.13
2017-02-20,MIRAFLORES,224864100,313.1
2017-02-20,PENOL,3341692800,4078.46
2017-02-20,PLAYAS,69776200,96.35
2017-02-20,PORCE II,89088400,130.14
2017-02-20,PORCE III,79449400,117.29
2017-02-20,PUNCHINA,36206000,65.12
2017-02-20,RIOGRANDE2,316513900,560.59
2017-02-20,SAN LORENZO,311687900,422.91
2017-02-20,TRONERAS,36029300,71
2017-02-20,URRA1,116997800,158.45
2017-02-20,AGREGADO BOGOTA,1432101500,3763.5
2017-02-20,BETANIA,77855200,124.66
2017-02-20,EL QUIMBO,515349600,1113.81
2017-02-20,MUNA,18683300,57.6
2017-02-20,PRADO,39480300,57.2
2017-02-20,TOPOCORO,656737700,1003.3
2017-02-20,CHUZA,723193700,980.6
2017-02-20,ESMERALDA,575893600,1112.97
2017-02-20,GUAVIO,944954400,2091.46
2017-02-20,ALTOANCHICAYA,11171900,36.88
2017-02-20,CALIMA1,154203400,217.04
2017-02-20,SALVAJINA,103656500,171.82
2017-02-21,AMANI,192399500,246.13
2017-02-21,MIRAFLORES,222157600,313.1
2017-02-21,PENOL,3322623500,4078.46
2017-02-21,PLAYAS,72809800,96.35
2017-02-21,PORCE II,79067600,130.14
2017-02-21,PORCE III,84470800,117.29
2017-02-21,PUNCHINA,24951400,65.12
2017-02-21,RIOGRANDE2,319277900,560.59
2017-02-21,SAN LORENZO,302905400,422.91
2017-02-21,TRONERAS,30072900,71
2017-02-21,URRA1,115934900,158.45
2017-02-21,AGREGADO BOGOTA,1427954700,3763.5
2017-02-21,BETANIA,76748700,124.66
2017-02-21,EL QUIMBO,509345900,1113.81
2017-02-21,MUNA,18683300,57.6
2017-02-21,PRADO,38469700,57.2
2017-02-21,TOPOCORO,654527000,1003.3
2017-02-21,CHUZA,723421500,980.6
2017-02-21,ESMERALDA,567494500,1112.97
2017-02-21,GUAVIO,925152600,2091.46
2017-02-21,ALTOANCHICAYA,10863600,36.88
2017-02-21,CALIMA1,154395100,217.04
2017-02-21,SALVAJINA,101624400,171.82
2017-02-22,AMANI,193011200,246.13
2017-02-22,MIRAFLORES,219658700,313.1
2017-02-22,PENOL,3305234000,4078.46
2017-02-22,PLAYAS,71782300,96.35
2017-02-22,PORCE II,84832000,130.14
2017-02-22,PORCE III,74056700,117.29
2017-02-22,PUNCHINA,17064000,65.12
2017-02-22,RIOGRANDE2,318815300,560.59
2017-02-22,SAN LORENZO,297446000,422.91
2017-02-22,TRONERAS,28871300,71
2017-02-22,URRA1,114874500,158.45
2017-02-22,AGREGADO BOGOTA,1425885900,3763.5
2017-02-22,BETANIA,75648700,124.66
2017-02-22,EL QUIMBO,507515300,1113.81
2017-02-22,MUNA,29346400,57.6
2017-02-22,PRADO,37420000,57.2
2017-02-22,TOPOCORO,638251600,1003.3
2017-02-22,CHUZA,724565300,980.6
2017-02-22,ESMERALDA,556851900,1112.97
2017-02-22,GUAVIO,904263500,2091.46
2017-02-22,ALTOANCHICAYA,9285200,36.88
2017-02-22,CALIMA1,153820100,217.04
