Fecha,Recurso,Precio de Oferta Declarado $/kWh,Capacidad Efectiva Neta (MW)
2017-11-09,MIEL I,124,396
2017-11-09,PAGUA,60.31,600
2017-11-09,PLAYAS,60.31003,207
2017-11-09,PORCE II,180.00001,405
2017-11-09,PORCE III,120,700
2017-11-09,PRADO,180,51
2017-11-09,SALVAJINA,200,315
2017-11-09,SAN CARLOS,60.31001,1240
2017-11-09,SOGAMOSO,128,819
2017-11-09,URRA,395,338
2017-11-10,ALBAN,60.31002,429
2017-11-10,BETANIA,150,540
2017-11-10,CALIMA,159,132
2017-11-10,CHIVOR,60.31006,1000
2017-11-10,EL QUIMBO,160,400
2017-11-10,GUATAPE,60.31001,560
2017-11-10,GUATRON,90,512
2017-11-10,GUAVIO,120,1250
2017-11-10,JAGUAS,132.9,170
2017-11-10,LA TASAJERA,60.31003,306
2017-11-10,MIEL I,132.8,396
2017-11-10,PAGUA,60.31,600
2017-11-10,PLAYAS,60.31004,207
2017-11-10,PORCE II,131,405
2017-11-10,PORCE III,180,700
2017-11-10,PRADO,200,51
2017-11-10,SALVAJINA,220,315
2017-11-10,SAN CARLOS,60.31005,1240
2017-11-10,SOGAMOSO,181,819
2017-11-10,URRA,395,338
2017-11-11,ALBAN,60.31,429
2017-11-11,BETANIA,160,540
2017-11-11,CALIMA,158,132
2017-11-11,CHIVOR,159,1000
2017-11-11,EL QUIMBO,150,400
2017-11-11,GUATAPE,60.31002,560
2017-11-11,GUATRON,90,512
2017-11-11,GUAVIO,120,1250
2017-11-11,JAGUAS,145,170
2017-11-11,LA TASAJERA,60.31003,306
2017-11-11,MIEL I,122.8,396
2017-11-11,PAGUA,60.31005,600
2017-11-11,PLAYAS,60.31004,207
2017-11-11,PORCE II,180,405
2017-11-11,PORCE III,118,700
2017-11-11,PRADO,200,51
2017-11-11,SALVAJINA,220,315
2017-11-11,SAN CARLOS,60.31001,1240
2017-11-11,SOGAMOSO,181,819
2017-11-11,URRA,395,338
2017-11-12,ALBAN,60.31005,429
2017-11-12,BETANIA,125,540
2017-11-12,CALIMA,156,132
2017-11-12,CHIVOR,140,1000
2017-11-12,EL QUIMBO,150,400
2017-11-12,GUATAPE,60.31001,560
2017-11-12,GUATRON,90,512
2017-11-12,GUAVIO,130,1250
2017-11-12,JAGUAS,145,170
2017-11-12,LA TASAJERA,175,306
2017-11-12,MIEL I,120.2,396
2017-11-12,PAGUA,60.31003,600
2017-11-12,PLAYAS,60.31002,207
2017-11-12,PORCE II,60.31004,405
2017-11-12,PORCE III,180,700
2017-11-12,PRADO,210,51
2017-11-12,SALVAJINA,220,315
2017-11-12,SAN CARLOS,60.31,1240
2017-11-12,SOGAMOSO,181,819
2017-11-12,URRA,395,338
2017-11-13,ALBAN,138,429
2017-11-13,BETANIA,150,540
2017-11-13,CALIMA,180.00001,132
2017-11-13,CHIVOR,140,1000
2017-11-13,EL QUIMBO,124,400
2017-11-13,GUATAPE,60.31004,560
2017-11-13,GUATRON,125,512
2017-11-13,GUAVIO,130,1250
2017-11-13,JAGUAS,145,170
2017-11-13,LA TASAJERA,175,306
2017-11-13,MIEL I,124.2,396
2017-11-13,PAGUA,60.31,600
2017-11-13,PLAYAS,60.31001,207
2017-11-13,PORCE II,180,405
2017-11-13,PORCE III,60.31002,700
2017-11-13,PRADO,210,51
2017-11-13,SALVAJINA,220,315
2017-11-13,SAN CARLOS,60.31003,1240
2017-11-13,SOGAMOSO,181,819
2017-11-13,URRA,395,338
2017-11-14,ALBAN,134,429
2017-11-14,BETANIA,130,540
2017-11-14,CALIMA,148.5,132
2017-11-14,CHIVOR,180,1000
2017-11-14,EL QUIMBO,160,400
2017-11-14,GUATAPE,60.31003,560
2017-11-14,GUATRON,125,512
2017-11-14,GUAVIO,141,1250
2017-11-14,JAGUAS,124.5,170
2017-11-14,LA TASAJERA,175,306
2017-11-14,MIEL I,160.2,396
2017-11-14,PAGUA,60.31004,600
2017-11-14,PLAYAS,60.31001,207
2017-11-14,PORCE II,180.00001,405
2017-11-14,PORCE III,60.31002,700
2017-11-14,PRADO,210,51
2017-11-14,SALVAJINA,220,315
2017-11-14,SAN CARLOS,60.31,1240
2017-11-14,SOGAMOSO,136,819
2017-11-14,URRA,395,338
2017-11-15,ALBAN,60.31004,429
2017-11-15,BETANIA,180,540
2017-11-15,CALIMA,145,132
2017-11-15,CHIVOR,159,1000
2017-11-15,EL QUIMBO,138.00001,400
2017-11-15,GUATAPE,60.31005,560
2017-11-15,GUATRON,138,512
2017-11-15,GUAVIO,142,1250
2017-11-15,JAGUAS,160.2,170
2017-11-15,LA TASAJERA,60.31001,306
2017-11-15,MIEL I,124.5,396
2017-11-15,PAGUA,60.31006,600
2017-11-15,PLAYAS,60.31002,207
2017-11-15,PORCE II,60.31,405
2017-11-15,PORCE III,190,700
2017-11-15,PRADO,179.9,51
2017-11-15,SALVAJINA,179.8,315
2017-11-15,SAN CARLOS,60.31003,1240
2017-11-15,SOGAMOSO,144.999,819
2017-11-15,URRA,395,338
2017-11-16,ALBAN,60.31002,429
2017-11-16,BETANIA,60.31003,540
2017-11-16,CALIMA,141.999,132
2017-11-16,CHIVOR,143.114,1000
2017-11-16,EL QUIMBO,145.00001,400
2017-11-16,GUATAPE,60.31004,560
2017-11-16,GUATRON,138,512
2017-11-16,GUAVIO,161,1250
2017-11-16,JAGUAS,124.5,170
2017-11-16,LA TASAJERA,60.31,306
2017-11-16,MIEL I,165,396
2017-11-16,PAGUA,60.31001,600
2017-11-16,PLAYAS,60.31006,207
2017-11-16,PORCE II,190,405
2017-11-16,PORCE III,145,700
2017-11-16,PRADO,143.9,51
2017-11-16,SALVAJINA,169.8,315
2017-11-16,SAN CARLOS,60.31005,1240
2017-11-16,SOGAMOSO,144.999,819
2017-11-16,URRA,395,338
2017-11-17,ALBAN,60.31,429
2017-11-17,BETANIA,145,540
2017-11-17,CALIMA,138.00001,132
2017-11-17,CHIVOR,153.114,1000
2017-11-17,EL QUIMBO,128,400
2017-11-17,GUATAPE,60.31004,560
2017-11-17,GUATRON,138,512
2017-11-17,GUAVIO,146,1250
2017-11-17,JAGUAS,124.5,170
2017-11-17,LA TASAJERA,60.31003,306
2017-11-17,MIEL I,130,396
2017-11-17,PAGUA,60.31001,600
2017-11-17,PLAYAS,60.31002,207
2017-11-17,PORCE II,133,405
2017-11-17,PORCE III,190,700
2017-11-17,PRADO,135,51
2017-11-17,SALVAJINA,159.8,315
2017-11-17,SAN CARLOS,60.31005,1240
2017-11-17,SOGAMOSO,143.1,819
2017-11-17,URRA,395,338
2017-11-18,ALBAN,60.31005,429
2017-11-18,BETANIA,146,540
2017-11-18,CALIMA,135,132
2017-11-18,CHIVOR,144.114,1000
2017-11-18,EL QUIMBO,60.31004,400
2017-11-18,GUATAPE,60.31002,560
2017-11-18,GUATRON,120,512
2017-11-18,GUAVIO,138.2,1250
2017-11-18,JAGUAS,124.5,170
2017-11-18,LA TASAJERA,60.31003,306
2017-11-18,MIEL I,130.00001,396
2017-11-18,PAGUA,60.31,600
2017-11-18,PLAYAS,60.31001,207
2017-11-18,PORCE II,115,405
2017-11-18,PORCE III,110,700
2017-11-18,PRADO,130,51
2017-11-18,SALVAJINA,159.8,315
2017-11-18,SAN CARLOS,60.31006,1240
2017-11-18,SOGAMOSO,130.001,819
2017-11-18,URRA,395,338
2017-11-19,ALBAN,60.31004,429
2017-11-19,BETANIA,117,540
2017-11-19,CALIMA,145,132
2017-11-19,CHIVOR,141.114,1000
2017-11-19,EL QUIMBO,119,400
2017-11-19,GUATAPE,60.31002,560
2017-11-19,GUATRON,120,512
2017-11-19,GUAVIO,122,1250
2017-11-19,JAGUAS,78,170
2017-11-19,LA TASAJERA,170,306
2017-11-19,MIEL I,79,396
2017-11-19,PAGUA,60.31001,600
2017-11-19,PLAYAS,60.31,207
2017-11-19,PORCE II,121,405
2017-11-19,PORCE III,110,700
2017-11-19,PRADO,119.999,51
2017-11-19,SALVAJINA,159.8,315
2017-11-19,SAN CARLOS,60.31003,1240
2017-11-19,SOGAMOSO,80,819
2017-11-19,URRA,395,338
2017-11-20,ALBAN,60.31004,429
2017-11-20,BETANIA,125,540
2017-11-20,CALIMA,135,132
2017-11-20,CHIVOR,130.114,1000
2017-11-20,EL QUIMBO,130,400
2017-11-20,GUATAPE,60.31002,560
2017-11-20,GUATRON,65.51,512
2017-11-20,GUAVIO,60.31,1250
2017-11-20,JAGUAS,70,170
2017-11-20,LA TASAJERA,170,306
2017-11-20,MIEL I,71,396
2017-11-20,PAGUA,60.31007,600
2017-11-20,PLAYAS,60.31006,207
2017-11-20,PORCE II,60.31005,405
2017-11-20,PORCE III,60.31001,700
2017-11-20,PRADO,105.999,51
2017-11-20,SALVAJINA,159.8,315
2017-11-20,SAN CARLOS,60.31003,1240
2017-11-20,SOGAMOSO,72,819
2017-11-20,URRA,395,338
2017-11-21,ALBAN,60.31,429
2017-11-21,BETANIA,60.31002,540
2017-11-21,CALIMA,129.999,132
2017-11-21,CHIVOR,128.114,1000
2017-11-21,EL QUIMBO,113,400
2017-11-21,GUATAPE,60.31005,560
2017-11-21,GUATRON,60.31009,512
2017-11-21,GUAVIO,131,1250
2017-11-21,JAGUAS,60.31001,170
2017-11-21,LA TASAJERA,60.31003,306
2017-11-21,MIEL I,60.31007,396
2017-11-21,PAGUA,60.3101,600
2017-11-21,PLAYAS,60.31008,207
2017-11-21,PORCE II,60.31004,405
2017-11-21,PORCE III,60.31011,700
2017-11-21,PRADO,61.31,51
2017-11-21,SALVAJINA,139.8,315
2017-11-21,SAN CARLOS,60.31006,1240
2017-11-21,SOGAMOSO,69.9,819
2017-11-21,URRA,395,338
2017-11-22,ALBAN,60.3101,429
2017-11-22,BETANIA,135,540
2017-11-22,CALIMA,120,132
2017-11-22,CHIVOR,125.114,1000
2017-11-22,EL QUIMBO,138,400
2017-11-22,GUATAPE,60.31009,560
2017-11-22,GUATRON,60.31004,512
2017-11-22,GUAVIO,60.31008,1250
2017-11-22,JAGUAS,60.31001,170
2017-11-22,LA TASAJERA,60.31007,306
2017-11-22,MIEL I,60.31002,396
2017-11-22,PAGUA,60.31006,600
2017-11-22,PLAYAS,60.31011,207
2017-11-22,PORCE II,132,405
2017-11-22,PORCE III,60.31003,700
2017-11-22,PRADO,61.31,51
2017-11-22,SALVAJINA,60.31005,315
2017-11-22,SAN CARLOS,60.31,1240
2017-11-22,SOGAMOSO,69.9,819
2017-11-22,URRA,395,338
2017-11-23,ALBAN,60.31008,429
2017-11-23,BETANIA,60.31001,540
2017-11-23,CALIMA,104,132
2017-11-23,CHIVOR,134.114,1000
2017-11-23,EL QUIMBO,140.1,400
2017-11-23,GUATAPE,60.31002,560
2017-11-23,GUATRON,60.3101,512
2017-11-23,GUAVIO,116.1,1250
2017-11-23,JAGUAS,60.31006,170
2017-11-23,LA TASAJERA,60.31,306
2017-11-23,MIEL I,60.31007,396
2017-11-23,PAGUA,60.31003,600
2017-11-23,PLAYAS,60.31009,207
2017-11-23,PORCE II,60.31005,405
2017-11-23,PORCE III,124,700
2017-11-23,PRADO,60.311,51
2017-11-23,SALVAJINA,60.31004,315
2017-11-23,SAN CARLOS,60.31011,1240
2017-11-23,SOGAMOSO,69.9,819
2017-11-23,URRA,395,338
2017-11-24,ALBAN,60.31003,429
2017-11-24,BETANIA,89.9,540
2017-11-24,CALIMA,109,132
2017-11-24,CHIVOR,122.09,1000
2017-11-24,EL QUIMBO,150,400
2017-11-24,GUATAPE,60.31006,560
2017-11-24,GUATRON,65.51,512
2017-11-24,GUAVIO,80.9,1250
2017-11-24,JAGUAS,60.31005,170
2017-11-24,LA TASAJERA,60.31004,306
2017-11-24,MIEL I,60.31007,396
2017-11-24,PAGUA,60.31,600
2017-11-24,PLAYAS,60.31008,207
2017-11-24,PORCE II,102,405
2017-11-24,PORCE III,60.31001,700
2017-11-24,PRADO,99,51
2017-11-24,SALVAJINA,60.31002,315
2017-11-24,SAN CARLOS,60.31009,1240
2017-11-24,SOGAMOSO,69.9,819
2017-11-24,URRA,395,338
2017-11-25,ALBAN,60.31004,429
2017-11-25,BETANIA,60.31,540
2017-11-25,CALIMA,99.5,132
2017-11-25,CHIVOR,113.9,1000
2017-11-25,EL QUIMBO,150,400
2017-11-25,GUATAPE,60.31001,560
2017-11-25,GUATRON,88,512
2017-11-25,GUAVIO,99.9,1250
2017-11-25,JAGUAS,60.31002,170
2017-11-25,LA TASAJERA,60.31007,306
2017-11-25,MIEL I,60.31006,396
2017-11-25,PAGUA,60.31003,600
2017-11-25,PLAYAS,60.31008,207
2017-11-25,PORCE II,60.31009,405
2017-11-25,PORCE III,80,700
2017-11-25,PRADO,99,51
2017-11-25,SALVAJINA,60.31005,315
2017-11-25,SAN CARLOS,60.3101,1240
2017-11-25,SOGAMOSO,69.9,819
2017-11-25,URRA,395,338
2017-11-26,ALBAN,60.31003,429
2017-11-26,BETANIA,60.31005,540
2017-11-26,CALIMA,97,132
2017-11-26,CHIVOR,113.9,1000
2017-11-26,EL QUIMBO,150,400
2017-11-26,GUATAPE,60.31009,560
2017-11-26,GUATRON,68,512
2017-11-26,GUAVIO,99.9,1250
2017-11-26,JAGUAS,60.31004,170
2017-11-26,LA TASAJERA,60.3101,306
2017-11-26,MIEL I,60.31,396
2017-11-26,PAGUA,60.31006,600
2017-11-26,PLAYAS,60.31007,207
2017-11-26,PORCE II,88,405
2017-11-26,PORCE III,60.31001,700
2017-11-26,PRADO,95,51
2017-11-26,SALVAJINA,60.31002,315
2017-11-26,SAN CARLOS,60.31008,1240
2017-11-26,SOGAMOSO,69.9,819
2017-11-26,URRA,395,338
2017-11-27,ALBAN,84,429
2017-11-27,BETANIA,60.31004,540
2017-11-27,CALIMA,97,132
2017-11-27,CHIVOR,108.9,1000
2017-11-27,EL QUIMBO,60.31,400
2017-11-27,GUATAPE,60.31003,560
2017-11-27,GUATRON,68,512
2017-11-27,GUAVIO,85,1250
2017-11-27,JAGUAS,60.31007,170
2017-11-27,LA TASAJERA,60.31002,306
2017-11-27,MIEL I,60.31009,396
2017-11-27,PAGUA,60.3101,600
2017-11-27,PLAYAS,60.31005,207
2017-11-27,PORCE II,60.31008,405
2017-11-27,PORCE III,70,700
2017-11-27,PRADO,95,51
2017-11-27,SALVAJINA,60.31006,315
2017-11-27,SAN CARLOS,60.31001,1240
2017-11-27,SOGAMOSO,69.9,819
2017-11-27,URRA,395,338
2017-11-28,ALBAN,60.31009,429
2017-11-28,BETANIA,60.31001,540
2017-11-28,CALIMA,109,132
2017-11-28,CHIVOR,99.999,1000
2017-11-28,EL QUIMBO,60.31003,400
2017-11-28,GUATAPE,60.31004,560
2017-11-28,GUATRON,65.51,512
2017-11-28,GUAVIO,79.9,1250
2017-11-28,JAGUAS,60.31008,170
2017-11-28,LA TASAJERA,60.31005,306
2017-11-28,MIEL I,60.31006,396
2017-11-28,PAGUA,60.31011,600
2017-11-28,PLAYAS,60.31,207
2017-11-28,PORCE II,125,405
2017-11-28,PORCE III,60.3101,700
2017-11-28,PRADO,95,51
2017-11-28,SALVAJINA,60.31002,315
2017-11-28,SAN CARLOS,60.31007,1240
2017-11-28,SOGAMOSO,69.9,819
2017-11-28,URRA,395,338
2017-11-29,ALBAN,60.31001,429
2017-11-29,BETANIA,60.31007,540
2017-11-29,CALIMA,109,132
2017-11-29,CHIVOR,94.114,1000
2017-11-29,EL QUIMBO,60.31005,400
2017-11-29,GUATAPE,60.31004,560
2017-11-29,GUATRON,65.51,512
2017-11-29,GUAVIO,79.9,1250
2017-11-29,JAGUAS,60.31006,170
2017-11-29,LA TASAJERA,60.31,306
2017-11-29,MIEL I,60.31003,396
2017-11-29,PAGUA,60.3101,600
2017-11-29,PLAYAS,60.31009,207
2017-11-29,PORCE II,125,405
2017-11-29,PORCE III,60.31002,700
2017-11-29,PRADO,102,51
2017-11-29,SALVAJINA,60.31008,315
2017-11-29,SAN CARLOS,60.31011,1240
2017-11-29,SOGAMOSO,66.5,819
2017-11-29,URRA,395,338
2017-11-30,ALBAN,60.3101,429
2017-11-30,BETANIA,101.1,540
2017-11-30,CALIMA,94.01,132
2017-11-30,CHIVOR,87.114,1000
2017-11-30,EL QUIMBO,100.1,400
2017-11-30,GUATAPE,60.31001,560
2017-11-30,GUATRON,65.51,512
2017-11-30,GUAVIO,60.31006,1250
2017-11-30,JAGUAS,60.31003,170
2017-11-30,LA TASAJERA,60.31009,306
2017-11-30,MIEL I,60.31008,396
2017-11-30,PAGUA,60.31005,600
2017-11-30,PLAYAS,60.31004,207
2017-11-30,PORCE II,60.31,405
2017-11-30,PORCE III,130,700
2017-11-30,PRADO,94,51
2017-11-30,SALVAJINA,60.31002,315
2017-11-30,SAN CARLOS,60.31007,1240
2017-11-30,SOGAMOSO,66.5,819
2017-11-30,URRA,395,338
2017-12-01,ALBAN,58.92603,429
2017-12-01,BETANIA,95,540
2017-12-01,CALIMA,100,132
2017-12-01,CHIVOR,87.114,1000
2017-12-01,EL QUIMBO,80,400
2017-12-01,GUATAPE,58.92607,560
2017-12-01,GUATRON,64.026,512
2017-12-01,GUAVIO,80.1,1250
2017-12-01,JAGUAS,58.92601,170
2017-12-01,LA TASAJERA,58.926,306
2017-12-01,MIEL I,58.92602,396
2017-12-01,PAGUA,58.92604,600
2017-12-01,PLAYAS,58.92606,207
2017-12-01,PORCE II,130,405
2017-12-01,PORCE III,58.92609,700
2017-12-01,PRADO,99,51
2017-12-01,SALVAJINA,58.92605,315
2017-12-01,SAN CARLOS,64.95,1240
2017-12-01,SOGAMOSO,64.9,819
2017-12-01,URRA,58.92608,338
2017-12-02,ALBAN,79.9,429
2017-12-02,BETANIA,95,540
2017-12-02,CALIMA,86,132
2017-12-02,CHIVOR,84.719,1000
2017-12-02,EL QUIMBO,70,400
2017-12-02,GUATAPE,58.92606,560
2017-12-02,GUATRON,64.026,512
2017-12-02,GUAVIO,70.1,1250
2017-12-02,JAGUAS,75,170
2017-12-02,LA TASAJERA,58.92605,306
2017-12-02,MIEL I,58.92603,396
2017-12-02,PAGUA,58.92601,600
2017-12-02,PLAYAS,58.92604,207
2017-12-02,PORCE II,58.92607,405
2017-12-02,PORCE III,130,700
2017-12-02,PRADO,99,51
2017-12-02,SALVAJINA,58.926,315
2017-12-02,SAN CARLOS,64.901,1240
2017-12-02,SOGAMOSO,64.9,819
2017-12-02,URRA,58.92602,338
2017-12-03,ALBAN,58.92606,429
2017-12-03,BETANIA,85,540
2017-12-03,CALIMA,86,132
2017-12-03,CHIVOR,77.319,1000
2017-12-03,EL QUIMBO,70,400
2017-12-03,GUATAPE,58.92604,560
2017-12-03,GUATRON,64.026,512
2017-12-03,GUAVIO,70.1,1250
2017-12-03,JAGUAS,58.926,170
2017-12-03,LA TASAJERA,58.92601,306
2017-12-03,MIEL I,58.92605,396
2017-12-03,PAGUA,58.92608,600
2017-12-03,PLAYAS,58.92609,207
2017-12-03,PORCE II,69.9,405
2017-12-03,PORCE III,58.92607,700
2017-12-03,PRADO,99,51
2017-12-03,SALVAJINA,58.92602,315
2017-12-03,SAN CARLOS,70.05,1240
2017-12-03,SOGAMOSO,64.9,819
2017-12-03,URRA,58.92603,338
2017-12-04,ALBAN,58.92603,429
2017-12-04,BETANIA,58.926,540
2017-12-04,CALIMA,58.92604,132
2017-12-04,CHIVOR,72.039,1000
2017-12-04,EL QUIMBO,90,400
2017-12-04,GUATAPE,58.92611,560
2017-12-04,GUATRON,64.026,512
2017-12-04,GUAVIO,70.1,1250
2017-12-04,JAGUAS,75,170
2017-12-04,LA TASAJERA,58.92606,306
2017-12-04,MIEL I,58.9261,396
2017-12-04,PAGUA,58.92607,600
2017-12-04,PLAYAS,58.92605,207
2017-12-04,PORCE II,69.9,405
2017-12-04,PORCE III,58.92608,700
2017-12-04,PRADO,67,51
2017-12-04,SALVAJINA,58.92601,315
2017-12-04,SAN CARLOS,58.92609,1240
2017-12-04,SOGAMOSO,64.9,819
2017-12-04,URRA,58.92602,338
2017-12-05,ALBAN,58.92601,429
2017-12-05,BETANIA,75.3,540
2017-12-05,CALIMA,58.92603,132
2017-12-05,CHIVOR,70.006,1000
2017-12-05,EL QUIMBO,75.1,400
2017-12-05,GUATAPE,58.92605,560
2017-12-05,GUATRON,64.026,512
2017-12-05,GUAVIO,75.2,1250
2017-12-05,JAGUAS,58.92608,170
2017-12-05,LA TASAJERA,58.92602,306
2017-12-05,MIEL I,58.92609,396
2017-12-05,PAGUA,58.92607,600
2017-12-05,PLAYAS,58.92604,207
2017-12-05,PORCE II,58.9261,405
2017-12-05,PORCE III,69.9,700
2017-12-05,PRADO,68,51
2017-12-05,SALVAJINA,58.92606,315
2017-12-05,SAN CARLOS,64.95,1240
2017-12-05,SOGAMOSO,64.9,819
2017-12-05,URRA,58.926,338
2017-12-06,ALBAN,58.92607,429
2017-12-06,BETANIA,76.2,540
2017-12-06,CALIMA,58.92604,132
2017-12-06,CHIVOR,58.92605,1000
2017-12-06,EL QUIMBO,76.1,400
2017-12-06,GUATAPE,58.9261,560
2017-12-06,GUATRON,64.026,512
2017-12-06,GUAVIO,76.3,1250
2017-12-06,JAGUAS,58.92608,170
2017-12-06,LA TASAJERA,58.92606,306
2017-12-06,MIEL I,74,396
2017-12-06,PAGUA,58.92601,600
2017-12-06,PLAYAS,58.926,207
2017-12-06,PORCE II,90,405
2017-12-06,PORCE III,58.92603,700
2017-12-06,PRADO,67,51
2017-12-06,SALVAJINA,58.92602,315
2017-12-06,SAN CARLOS,69.97,1240
2017-12-06,SOGAMOSO,64.9,819
2017-12-06,URRA,58.92609,338
2017-12-07,ALBAN,58.92603,429
2017-12-07,BETANIA,76.2,540
2017-12-07,CALIMA,58.9261,132
2017-12-07,CHIVOR,79.59,1000
2017-12-07,EL QUIMBO,58.92602,400
2017-12-07,GUATAPE,58.92607,560
2017-12-07,GUATRON,120,512
2017-12-07,GUAVIO,76.3,1250
2017-12-07,JAGUAS,76.35,170
2017-12-07,LA TASAJERA,58.92605,306
2017-12-07,MIEL I,100,396
2017-12-07,PAGUA,58.92604,600
2017-12-07,PLAYAS,58.92609,207
2017-12-07,PORCE II,70,405
2017-12-07,PORCE III,58.92608,700
2017-12-07,PRADO,75,51
2017-12-07,SALVAJINA,58.926,315
2017-12-07,SAN CARLOS,58.92606,1240
2017-12-07,SOGAMOSO,69,819
2017-12-07,URRA,58.92601,338
2017-12-08,ALBAN,74.999,429
2017-12-08,BETANIA,69.8,540
2017-12-08,CALIMA,99.99,132
2017-12-08,CHIVOR,80.12,1000
2017-12-08,EL QUIMBO,69.85,400
2017-12-08,GUATAPE,58.926,560
2017-12-08,GUATRON,120,512
2017-12-08,GUAVIO,76.3,1250
2017-12-08,JAGUAS,58.92603,170
2017-12-08,LA TASAJERA,58.92601,306
2017-12-08,MIEL I,58.92602,396
2017-12-08,PAGUA,58.92605,600
2017-12-08,PLAYAS,58.92608,207
2017-12-08,PORCE II,58.92604,405
2017-12-08,PORCE III,67,700
2017-12-08,PRADO,103,51
2017-12-08,SALVAJINA,58.92607,315
2017-12-08,SAN CARLOS,75.9,1240
2017-12-08,SOGAMOSO,76.15,819
2017-12-08,URRA,58.92606,338
2017-12-09,ALBAN,93.999,429
2017-12-09,BETANIA,84,540
2017-12-09,CALIMA,58.92605,132
2017-12-09,CHIVOR,82.12,1000
2017-12-09,EL QUIMBO,85,400
2017-12-09,GUATAPE,58.92602,560
2017-12-09,GUATRON,120,512
2017-12-09,GUAVIO,86,1250
2017-12-09,JAGUAS,85.00001,170
2017-12-09,LA TASAJERA,58.92607,306
2017-12-09,MIEL I,75.9,396
2017-12-09,PAGUA,58.92608,600
2017-12-09,PLAYAS,58.92606,207
2017-12-09,PORCE II,71,405
2017-12-09,PORCE III,58.926,700
2017-12-09,PRADO,75.8,51
2017-12-09,SALVAJINA,58.92604,315
2017-12-09,SAN CARLOS,58.92601,1240
2017-12-09,SOGAMOSO,64.9,819
2017-12-09,URRA,58.92603,338
2017-12-10,ALBAN,69.999,429
2017-12-10,BETANIA,84,540
2017-12-10,CALIMA,99.99,132
2017-12-10,CHIVOR,102.25,1000
2017-12-10,EL QUIMBO,85,400
2017-12-10,GUATAPE,58.92603,560
2017-12-10,GUATRON,120,512
2017-12-10,GUAVIO,86,1250
2017-12-10,JAGUAS,58.92605,170
2017-12-10,LA TASAJERA,58.92607,306
2017-12-10,MIEL I,95,396
2017-12-10,PAGUA,58.92604,600
2017-12-10,PLAYAS,58.92606,207
2017-12-10,PORCE II,83,405
2017-12-10,PORCE III,58.92608,700
2017-12-10,PRADO,103,51
2017-12-10,SALVAJINA,58.92601,315
2017-12-10,SAN CARLOS,58.92602,1240
2017-12-10,SOGAMOSO,64.9,819
2017-12-10,URRA,58.926,338
2017-12-11,ALBAN,58.92602,429
2017-12-11,BETANIA,85,540
2017-12-11,CALIMA,69.999,132
2017-12-11,CHIVOR,102.25,1000
2017-12-11,EL QUIMBO,84,400
2017-12-11,GUATAPE,58.92604,560
2017-12-11,GUATRON,120,512
2017-12-11,GUAVIO,87.005,1250
2017-12-11,JAGUAS,58.92609,170
2017-12-11,LA TASAJERA,58.926,306
2017-12-11,MIEL I,95,396
2017-12-11,PAGUA,58.92608,600
2017-12-11,PLAYAS,58.92606,207
2017-12-11,PORCE II,65,405
2017-12-11,PORCE III,58.92607,700
2017-12-11,PRADO,75,51
2017-12-11,SALVAJINA,58.92603,315
2017-12-11,SAN CARLOS,58.92601,1240
2017-12-11,SOGAMOSO,64.9,819
2017-12-11,URRA,58.92605,338
2017-12-12,ALBAN,58.92604,429
2017-12-12,BETANIA,85,540
2017-12-12,CALIMA,58.9261,132
2017-12-12,CHIVOR,86.99,1000
2017-12-12,EL QUIMBO,84,400
2017-12-12,GUATAPE,58.92606,560
2017-12-12,GUATRON,75,512
2017-12-12,GUAVIO,87.05,1250
2017-12-12,JAGUAS,85.9,170
2017-12-12,LA TASAJERA,58.92609,306
2017-12-12,MIEL I,58.926,396
2017-12-12,PAGUA,58.92605,600
2017-12-12,PLAYAS,58.92603,207
2017-12-12,PORCE II,58.92602,405
2017-12-12,PORCE III,70,700
2017-12-12,PRADO,75.00001,51
2017-12-12,SALVAJINA,58.92601,315
2017-12-12,SAN CARLOS,58.92607,1240
2017-12-12,SOGAMOSO,64.9,819
2017-12-12,URRA,58.92608,338
2017-12-13,ALBAN,58.92605,429
2017-12-13,BETANIA,85,540
2017-12-13,CALIMA,58.92603,132
2017-12-13,CHIVOR,84.99,1000
2017-12-13,EL QUIMBO,88,400
2017-12-13,GUATAPE,58.926,560
2017-12-13,GUATRON,64.026,512
2017-12-13,GUAVIO,87.07,1250
2017-12-13,JAGUAS,69,170
2017-12-13,LA TASAJERA,58.92607,306
2017-12-13,MIEL I,58.92606,396
2017-12-13,PAGUA,58.92601,600
2017-12-13,PLAYAS,58.92602,207
2017-12-13,PORCE II,103,405
2017-12-13,PORCE III,140,700
2017-12-13,PRADO,83,51
2017-12-13,SALVAJINA,58.92604,315
2017-12-13,SAN CARLOS,58.92609,1240
2017-12-13,SOGAMOSO,64.9,819
2017-12-13,URRA,58.92608,338
2017-12-14,ALBAN,58.92602,429
2017-12-14,BETANIA,70,540
2017-12-14,CALIMA,58.92601,132
2017-12-14,CHIVOR,85,1000
2017-12-14,EL QUIMBO,110,400
2017-12-14,GUATAPE,58.926,560
2017-12-14,GUATRON,64.026,512
2017-12-14,GUAVIO,70.1,1250
2017-12-14,JAGUAS,69,170
2017-12-14,LA TASAJERA,58.92605,306
2017-12-14,MIEL I,68,396
2017-12-14,PAGUA,58.92606,600
2017-12-14,PLAYAS,58.92603,207
2017-12-14,PORCE II,101,405
2017-12-14,PORCE III,140,700
2017-12-14,PRADO,80,51
2017-12-14,SALVAJINA,58.92607,315
